,Game Date,Game Time,Matchup,Team,Player Name,Current Status,Reason
6,,,,,"Tillie, Killian",Out,Injury/Illness - Right Hamstring; Strain
7,,,,,"Tillman, Xavier",Out,Injury/Illness - Left Patellar; Tendinitis
8,,,,,"Winslow, Justise",Out,Injury/Illness - Left Hip; Displacement
9,,08:00 (ET),UTA@OKC,Oklahoma City Thunder,,,NOT YET SUBMITTED
10,,,,Utah Jazz,,,NOT YET SUBMITTED
11,,09:00 (ET),HOU@DEN,Denver Nuggets,,,NOT YET SUBMITTED
12,,,,Houston Rockets,"Clemons, Chris",Out,Injury/Illness - Right Achilles; Surgery
13,,,,,"Cousins, DeMarcus",Out,Health and Safety Protocols
14,,,,,"Gordon, Eric",Out,Health and Safety Protocols
15,,,,,"Jones, Mason",Out,Health and Safety Protocols
16,,,,,"Martin Jr., Kenyon",Out,Not With Team - Self Isolating
17,,,,,"McLemore, Ben",Out,Not With Team - Self Isolating
18,,,,,"Wall, John",Out,Health and Safety Protocols
19,,10:00 (ET),POR@LAL,Los Angeles Lakers,,,NOT YET SUBMITTED
20,,,,Portland Trail Blazers,,,NOT YET SUBMITTED
