,Game Date,Game Time,Matchup,Team,Player Name,Current Status,Reason
16,,,,,"Nowell, Jaylen",Out,Injury/Illness - Left Soleus; Strain
17,,,OKC@HOU,Houston Rockets,"Clemons, Chris",Out,Injury/Illness - Right Achilles; Surgery
18,,,,,"Cousins, DeMarcus",Questionable,Injury/Illness - Right Ankle; Sprain
19,,,,,"Martin Jr., Kenyon",Out,Not With Team - Self Isolating
20,,,,,"McLemore, Ben",Out,Not With Team - Self Isolating
21,,,,Oklahoma City Thunder,"Ariza, Trevor",Out,Not With Team
22,,,,,"Jerome, Ty",Out,Injury/Illness - Left Ankle; Sprain
23,,,,,"Maledon, Theo",Out,Not With Team
24,,,SAS@MEM,Memphis Grizzlies,"Jackson Jr., Jaren",Out,Injury/Illness - Left Knee; Meniscus Surgery Recovery
25,,,,,"Porter, Jontay",Out,Injury/Illness - Right Knee; Soreness
26,,,,,"Tillie, Killian",Out,Injury/Illness - Right Hamstring; Strain
0,,,,,"Tillman, Xavier",Out,Injury/Illness - Left Patellar; Tendinitis
1,,,,,"Winslow, Justise",Out,Injury/Illness - Left Hip; Displacement
2,,,,San Antonio Spurs,"Weatherspoon, Quinndary",Out,Injury/Illness - Left Knee; Surgery
3,,,,,"White, Derrick",Out,Injury/Illness - Left Toe; Surgery
4,,09:00 (ET),SAC@DEN,Denver Nuggets,"Green, JaMychal",Out,Injury/Illness - Left Calf; Strain
5,,,,,"Whittington, Greg",Out,Injury/Illness - Left Knee; Sprain
6,,,,Sacramento Kings,"Jeffries, DaQuan",Out,Injury/Illness - Back; Soreness
7,,,,,"Parker, Jabari",Out,Injury/Illness - Back; Tightness
8,,10:00 (ET),UTA@POR,Portland Trail Blazers,"Collins, Zach",Out,Injury/Illness - Left Ankle; Stress Fracture
9,,,,,"Little, Nassir",Out,Health and Safety Protocols
10,,,,,"Simons, Anfernee",Questionable,Injury/Illness - Left Hamstring; Strain
11,,,,Utah Jazz,"Favors, Derrick",Probable,Injury/Illness - Right Knee; Soreness
12,,10:30 (ET),DAL@PHX,Dallas Mavericks,"Kleber, Maxi",Probable,Injury/Illness - Right Knee; Effusion
13,,,,,"Porzingis, Kristaps",Out,Injury/Illness - Right Knee; Surgery
14,,,,Phoenix Suns,"Kaminsky, Frank",Out,Health and Safety Protocols
15,,,,,"Nader, Abdel",Out,Injury/Illness - N/a; Concussion Protocol
16,,,,,"Paul, Chris",Probable,Injury/Illness - Right Ankle; Soreness
17,,,,,"Saric, Dario",Out,Injury/Illness - Right Quad; Soreness
