,Game Date,Game Time,Matchup,Team,Player Name,Current Status,Reason
25,,09:00 (ET),HOU@DEN,Denver Nuggets,"Green, JaMychal",Out,Injury/Illness - Left Calf; Strain
26,,,,,"Whittington, Greg",Out,Injury/Illness - Left Knee; Sprain
0,,,,Houston Rockets,"Clemons, Chris",Out,Injury/Illness - Right Achilles; Surgery
1,,,,,"Cousins, DeMarcus",Out,Health and Safety Protocols
2,,,,,"Gordon, Eric",Out,Health and Safety Protocols
3,,,,,"Jones, Mason",Out,Health and Safety Protocols
4,,,,,"Martin Jr., Kenyon",Out,Not With Team - Self Isolating
5,,,,,"McLemore, Ben",Out,Not With Team - Self Isolating
6,,,,,"Wall, John",Out,Health and Safety Protocols
7,,10:00 (ET),POR@LAL,Los Angeles Lakers,"Caruso, Alex",Out,Health and Safety Protocols
8,,,,,"Davis, Anthony",Available,Injury/Illness - Right Calf; Contusion
9,,,,,"James, LeBron",Available,Injury/Illness - Left Ankle; Sprain
10,,,,Portland Trail Blazers,"Anthony, Carmelo",Out,Health and Safety Protocols
11,,,,,"Collins, Zach",Out,Not With Team
12,,,,,"Little, Nassir",Out,Health and Safety Protocols
13,12/29/2020,07:00 (ET),BOS@IND,Boston Celtics,"Fall, Tacko",Out,Injury/Illness - Right Eye; Irritation
14,,,,,"Langford, Romeo",Out,Injury/Illness - Right Wrist; Surgery
15,,,,,"Walker, Kemba",Out,Injury/Illness - Left Knee; Injury Recovery
16,,,,Indiana Pacers,"Bitadze, Goga",Out,Injury/Illness - Right Ankle; Sprain
17,,,,,"Bowen II, Brian",Out,Injury/Illness - Left Groin; Partial Tear
18,,,,,"Lamb, Jeremy",Out,Injury/Illness - Left Knee; Torn ACL
19,,,,,"Sumner, Edmond",Questionable,Injury/Illness - Not Available; Illness
20,,,CHI@WAS,Chicago Bulls,"Markkanen, Lauri",Questionable,Injury/Illness - Left Lower Leg; Contusion
21,,,,,"Young, Thaddeus",Probable,Injury/Illness - Left Lower Leg; Infection
22,,,,Washington Wizards,,,Injury/Illness - Bilateral Eye; Bi-lateral epidemic
23,,,,,"Hachimura, Rui",Out,
24,,,,,,,keratoconjunctivitis
25,,,,,"Winston, Cassius",Out,G League - Two-Way
26,,,GSW@DET,Detroit Pistons,,,NOT YET SUBMITTED
27,,,,Golden State Warriors,"Chriss, Marquese",Out,Injury/Illness - Right Syndesmosis; Injury with Fibular Fracture
0,,,,,"Green, Draymond",Out,Injury/Illness - Right Foot; Soreness
1,,,,,"Smailagic, Alen",Out,Injury/Illness - Right Knee; Soreness
2,,,,,"Thompson, Klay",Out,Injury/Illness - Right Achilles Tendon; Repair
3,,,NYK@CLE,Cleveland Cavaliers,"Dellavedova, Matthew",Out,Injury/Illness - Head; Concussion
4,,,,,"Love, Kevin",Out,Injury/Illness - Right Calf; Strain
5,,,,,"Okoro, Isaac",Out,Injury/Illness - Left Foot; Sprain - Health and Safety Protocols
6,,,,,"Porter Jr., Kevin",Out,Personal Reasons
7,,,,,"Windler, Dylan",Out,Injury/Illness - Left Hand; Fracture
8,,,,New York Knicks,"Burks, Alec",Questionable,Injury/Illness - Left Ankle; sprained
9,,,,,"Knox II, Kevin",Probable,Injury/Illness - Left Knee; sore
10,,,,,"Quickley, Immanuel",Out,Injury/Illness - Left Hip; sore
11,,,,,"Rivers, Austin",Out,Injury/Illness - Groin; sore
12,,,,,"Smith Jr., Dennis",Out,Injury/Illness - Left Quadricep; contused
13,,,,,"Spellman, Omari",Out,Injury/Illness - Right Knee; sore
14,,,,,"Toppin, Obi",Out,Injury/Illness - Right Calf; strained
15,,,TOR@PHI,Philadelphia 76ers,"Embiid, Joel",Probable,Injury/Illness - Back; Tightness
16,,,,,"Korkmaz, Furkan",Out,Injury/Illness - Left adductor; Strain
17,,,,Toronto Raptors,"McCaw, Patrick",Out,Injury/Illness - Left Knee; Surgery - rehabilitation
18,,07:30 (ET),MIL@MIA,Miami Heat,"Butler, Jimmy",Doubtful,Injury/Illness - Right Ankle; Sprain
19,,,,,"Vincent, Gabe",Probable,Injury/Illness - Right Knee; Procedure
20,,,,Milwaukee Bucks,"Craig, Torrey",Out,Injury/Illness - Nasal; Fracture
21,,08:00 (ET),ORL@OKC,Oklahoma City Thunder,,,NOT YET SUBMITTED
22,,,,Orlando Magic,"Aminu, Al-Farouq",Out,Injury/Illness - Right Knee; Injury Recovery
23,,,,,"Ennis III, James",Out,Injury/Illness - Right Calf/hamstring; Strain
24,,,,,"Isaac, Jonathan",Out,Injury/Illness - Left Knee; Injury Recovery
25,,10:00 (ET),DEN@SAC,Denver Nuggets,,,NOT YET SUBMITTED
26,,,,Sacramento Kings,"Jeffries, DaQuan",Questionable,Injury/Illness - Back; Soreness
0,,,MIN@LAC,LA Clippers,"Leonard, Kawhi",Questionable,Injury/Illness - Mouth; Laceration
1,,,,,"Morris Sr., Marcus",Out,Injury/Illness - Right Knee; Soreness
2,,,,Minnesota Timberwolves,,,NOT YET SUBMITTED
3,,,NOP@PHX,New Orleans Pelicans,"Gabriel, Wenyen",Out,Injury/Illness - Right Knee/quadriceps; Tendinosis
4,,,,Phoenix Suns,"Nader, Abdel",Out,Injury/Illness - N/a; Concussion protocol
5,,,,,"Saric, Dario",Probable,Injury/Illness - Right Quad; Soreness
6,,,,,"Smith, Jalen",Out,Injury/Illness - Left Ankle; Sprain
