,Game Date,Game Time,Matchup,Team,Player Name,Current Status,Reason
5,,,,Memphis Grizzlies,"Jackson Jr., Jaren",Out,Injury/Illness - Left Knee; Meniscus surgery recovery
6,,,,,"Melton, De'Anthony",Out,Health and Safety Protocols
7,,,,,"Porter, Jontay",Out,Injury/Illness - Right Knee; Soreness
8,,,,,"Tillie, Killian",Out,Injury/Illness - Right Hamstring; Strain
9,,,,,"Tillman, Xavier",Out,Injury/Illness - Left Patellar; Tendinitis
10,,,,,"Winslow, Justise",Out,Injury/Illness - Left Hip; Displacement
11,,08:00 (ET),UTA@OKC,Oklahoma City Thunder,"Ariza, Trevor",Out,Not With Team
12,,,,,"Jerome, Ty",Out,Injury/Illness - Left Ankle; Sprain
13,,,,Utah Jazz,"Favors, Derrick",Probable,Injury/Illness - Right Knee; Soreness
14,,,,,"Harrison, Shaquille",Probable,Injury/Illness - Right Ankle; Sprain
15,,09:00 (ET),HOU@DEN,Denver Nuggets,"Green, JaMychal",Out,Injury/Illness - Left Calf; Strain
16,,,,,"Whittington, Greg",Out,Injury/Illness - Left Knee; Sprain
17,,,,Houston Rockets,"Clemons, Chris",Out,Injury/Illness - Right Achilles; Surgery
18,,,,,"Cousins, DeMarcus",Out,Health and Safety Protocols
19,,,,,"Gordon, Eric",Out,Health and Safety Protocols
20,,,,,"Jones, Mason",Out,Health and Safety Protocols
21,,,,,"Martin Jr., Kenyon",Out,Not With Team - Self Isolating
22,,,,,"McLemore, Ben",Out,Not With Team - Self Isolating
23,,,,,"Wall, John",Out,Health and Safety Protocols
24,,10:00 (ET),POR@LAL,Los Angeles Lakers,,,NOT YET SUBMITTED
25,,,,Portland Trail Blazers,"Anthony, Carmelo",Out,Health and Safety Protocols
26,,,,,"Collins, Zach",Out,Injury/Illness - Left Ankle; Stress Fracture
0,,,,,"Little, Nassir",Out,Health and Safety Protocols
